benchmark_run_id,run_id,mission,scenario,seed_range_start,seed_range_end,strategy,profile,total_runs,success_rate,avg_task_completion_rate,avg_detection_ticks,avg_reallocation_ticks,avg_messages_attempted,avg_messages_dropped,avg_tasks_injected,avg_tasks_expired,avg_conflicting_assignments,avg_network_availability,avg_relay_reallocation_ticks,avg_avg_hop_count,avg_disconnected_agents_max,avg_coverage_progress,avg_bytes_sent,avg_stale_state_age_ticks,avg_battery_margin_min,avg_battery_margin_avg,time_to_find,probability_of_detection,targets_found,safety_violations,belief_entropy_final,false_positive_rate,confirmation_scans,convergence_ticks_p50,convergence_ticks_p95,avg_bundle_travel_distance,avg_edge_coverage_rate,avg_missed_edges,avg_revisit_count,avg_route_efficiency,avg_route_length,avg_wasted_travel,avg_return_reserve,avg_infeasible_routes,avg_hazard_zones_mapped,avg_priority_updates,avg_final_threat_level,avg_high_priority_zones_mapped,avg_time_to_map_first_high_risk,avg_zone_observations
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_emergency-mesh_centralized_emergency-mesh_medium-loss,emergency-mesh,emergency-mesh,0,200,centralized,emergency-mesh/medium-loss,200,0.825,1.000,0.000,0.000,9990.000,5078.450,0.000,0.000,0.000,0.500,0.000,2.274,1.600,1.000,1016550.000,206.295,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_emergency-mesh_centralized_emergency-mesh_packet-loss-10,emergency-mesh,emergency-mesh,0,200,centralized,emergency-mesh/packet-loss-10,200,0.725,1.000,0.000,0.000,7980.000,3278.630,0.000,0.000,0.000,0.618,0.026,2.357,1.180,1.000,809340.000,143.130,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_emergency-mesh_centralized_emergency-mesh_single-failure,emergency-mesh,emergency-mesh,0,200,centralized,emergency-mesh/single-failure,200,1.000,1.000,0.855,0.000,413.500,145.340,0.000,0.000,0.000,0.571,0.000,2.350,3.620,1.000,40287.750,8.290,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_sar_centralized_sar_ideal,sar,sar,0,200,centralized,sar/ideal,200,0.000,1.000,0.000,0.000,8000.000,6781.540,0.000,0.000,12058.255,0.044,0.000,0.340,4.850,0.792,1638841.140,299.725,83.918,96.161,9.638,0.560,1.120,0.000,0.634,0.564,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,86.778,0.080,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_sar_centralized_sar_standard,sar,sar,0,200,centralized,sar/standard,200,0.000,1.000,0.000,0.000,22386.000,20648.640,0.000,0.000,27222.705,0.011,0.000,0.315,6.805,0.853,7634228.220,400.000,79.615,96.427,11.158,0.452,1.355,0.000,0.441,0.440,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,83.984,0.595,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_inspection_centralized_inspection_linear,inspection,inspection,0,200,centralized,inspection/linear,200,1.000,1.000,0.000,0.000,3000.000,1896.000,0.000,0.000,4725.000,0.055,0.000,1.000,1.000,0.000,137352.000,474.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,1.000,0.000,0.000,0.833,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_inspection_centralized_inspection_perimeter,inspection,inspection,0,200,centralized,inspection/perimeter,200,1.000,1.000,0.000,0.000,6000.000,894.000,0.000,0.000,16060.000,0.708,0.000,1.000,1.000,0.000,274704.000,0.000,15.375,26.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,1.000,0.000,0.000,1.026,-0.000,0.000,26.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_inspection_centralized_inspection_random,inspection,inspection,0,200,centralized,inspection/random,200,1.000,1.000,0.000,0.000,10000.000,2358.720,0.000,0.000,10310.140,0.417,0.000,1.000,0.970,0.000,457840.000,271.105,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,1.000,0.000,0.000,1.532,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_wildfire_centralized_wildfire_high-threat-dynamic,wildfire,wildfire,0,200,centralized,wildfire/high-threat-dynamic,200,0.240,1.000,0.000,0.000,6000.000,0.000,0.000,0.000,1564.075,1.000,0.000,1.000,0.000,0.759,274704.000,0.000,98.530,99.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.285,0.000,3.995,104.000,1.000,3.210,58.610,3.995
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_wildfire_centralized_wildfire_large-static,wildfire,wildfire,0,200,centralized,wildfire/large-static,200,0.305,1.000,0.000,0.000,9000.000,0.000,0.000,0.000,1209.130,1.000,0.000,1.000,0.000,0.842,410760.000,0.000,98.703,99.482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.475,0.000,5.765,0.000,0.467,0.960,89.880,5.765
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_wildfire_centralized_wildfire_medium-dynamic,wildfire,wildfire,0,200,centralized,wildfire/medium-dynamic,200,0.240,1.000,0.000,0.000,4800.000,0.000,0.000,0.000,1165.570,1.000,0.000,1.000,0.000,0.760,219504.000,0.000,98.538,99.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.289,0.000,3.975,116.000,1.000,1.500,148.706,3.975
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_wildfire_centralized_wildfire_small-static,wildfire,wildfire,0,200,centralized,wildfire/small-static,200,0.220,1.000,0.000,0.000,400.000,0.000,0.000,0.000,154.455,1.000,0.000,1.000,0.000,0.608,18184.000,0.000,98.406,98.927,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.082,0.000,1.510,0.000,0.500,0.780,94.000,1.510
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_heavy-loss-cascade-failure,coverage,coverage,0,200,connectivity-aware,coverage/heavy-loss-cascade-failure,200,1.000,1.000,0.000,0.000,13038.210,6618.070,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,592288.020,186.045,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_heavy-loss-multiple-failures,coverage,coverage,0,200,connectivity-aware,coverage/heavy-loss-multiple-failures,200,1.000,1.000,0.000,0.000,14604.480,6497.710,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,663680.925,190.105,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_heavy-loss-no-failures,coverage,coverage,0,200,connectivity-aware,coverage/heavy-loss-no-failures,200,1.000,1.000,0.000,0.000,90.000,27.225,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_heavy-loss-single-failure,coverage,coverage,0,200,connectivity-aware,coverage/heavy-loss-single-failure,200,1.000,1.000,0.000,0.000,16280.595,6090.420,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,740010.330,191.470,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_high-latency-cascade-failure,coverage,coverage,0,200,connectivity-aware,coverage/high-latency-cascade-failure,200,1.000,1.000,0.000,0.000,13038.210,3866.390,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,592288.020,185.575,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_high-latency-multiple-failures,coverage,coverage,0,200,connectivity-aware,coverage/high-latency-multiple-failures,200,1.000,1.000,0.000,0.000,14604.480,3020.080,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,663680.925,189.560,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_high-latency-no-failures,coverage,coverage,0,200,connectivity-aware,coverage/high-latency-no-failures,200,1.000,1.000,0.000,0.000,90.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_high-latency-single-failure,coverage,coverage,0,200,connectivity-aware,coverage/high-latency-single-failure,200,1.000,1.000,0.000,0.000,16280.595,1719.405,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,740010.330,191.045,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_ideal-cascade-failure,coverage,coverage,0,200,connectivity-aware,coverage/ideal-cascade-failure,200,1.000,1.000,3.000,0.000,1826.415,129.125,0.000,0.000,0.000,0.951,0.000,1.000,2.930,1.000,81394.245,7.610,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_ideal-multiple-failures,coverage,coverage,0,200,connectivity-aware,coverage/ideal-multiple-failures,200,1.000,1.000,3.000,0.000,1376.640,80.560,0.000,0.000,0.000,0.959,0.000,1.000,1.940,1.000,61156.125,5.840,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_ideal-no-failures,coverage,coverage,0,200,connectivity-aware,coverage/ideal-no-failures,200,1.000,1.000,0.000,0.000,90.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,0.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_ideal-single-failure,coverage,coverage,0,200,connectivity-aware,coverage/ideal-single-failure,200,1.000,1.000,3.000,0.000,1129.950,36.000,0.000,0.000,0.000,0.975,0.000,1.000,1.000,1.000,50058.000,4.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_light-loss-cascade-failure,coverage,coverage,0,200,connectivity-aware,coverage/light-loss-cascade-failure,200,1.000,1.000,2.180,0.000,9261.360,2940.065,0.000,0.000,0.000,0.980,0.000,1.000,2.860,1.000,420198.165,125.715,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_light-loss-multiple-failures,coverage,coverage,0,200,connectivity-aware,coverage/light-loss-multiple-failures,200,1.000,1.000,2.215,0.000,9097.560,2161.695,0.000,0.000,0.000,0.981,0.000,1.000,1.940,1.000,412851.645,113.115,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_light-loss-no-failures,coverage,coverage,0,200,connectivity-aware,coverage/light-loss-no-failures,200,1.000,1.000,0.000,0.000,90.000,4.675,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_light-loss-single-failure,coverage,coverage,0,200,connectivity-aware,coverage/light-loss-single-failure,200,1.000,1.000,2.355,0.000,7486.425,1078.540,0.000,0.000,0.000,0.985,0.000,1.000,1.000,1.000,339531.750,82.535,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_medium-loss-cascade-failure,coverage,coverage,0,200,connectivity-aware,coverage/medium-loss-cascade-failure,200,1.000,1.000,0.000,0.000,13038.210,5240.530,0.000,0.000,0.000,0.995,0.000,1.000,2.745,1.000,592288.020,185.780,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_medium-loss-multiple-failures,coverage,coverage,0,200,connectivity-aware,coverage/medium-loss-multiple-failures,200,1.000,1.000,0.000,0.000,14604.480,4756.015,0.000,0.000,0.000,0.997,0.000,1.000,1.915,1.000,663680.925,189.760,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_medium-loss-no-failures,coverage,coverage,0,200,connectivity-aware,coverage/medium-loss-no-failures,200,1.000,1.000,0.000,0.000,90.000,13.520,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_medium-loss-single-failure,coverage,coverage,0,200,connectivity-aware,coverage/medium-loss-single-failure,200,1.000,1.000,0.000,0.000,16280.595,3902.110,0.000,0.000,0.000,0.999,0.000,1.000,1.000,1.000,740010.330,191.200,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_partition-prone-cascade-failure,coverage,coverage,0,200,connectivity-aware,coverage/partition-prone-cascade-failure,200,1.000,1.000,0.000,0.000,13038.210,5351.680,0.000,0.000,0.000,0.992,0.000,1.000,2.820,1.000,592288.020,185.705,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_partition-prone-multiple-failures,coverage,coverage,0,200,connectivity-aware,coverage/partition-prone-multiple-failures,200,1.000,1.000,0.025,0.000,14604.480,4775.960,0.000,0.000,0.000,0.995,0.000,1.000,1.925,1.000,663680.925,189.715,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_partition-prone-no-failures,coverage,coverage,0,200,connectivity-aware,coverage/partition-prone-no-failures,200,1.000,1.000,0.000,0.000,18000.000,2697.475,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,818280.000,2.660,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_connectivity-aware_coverage_partition-prone-single-failure,coverage,coverage,0,200,connectivity-aware,coverage/partition-prone-single-failure,200,1.000,1.000,0.000,0.000,16280.595,3904.160,0.000,0.000,0.000,0.998,0.000,1.000,1.000,1.000,740010.330,191.160,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_emergency-mesh_connectivity-aware_emergency-mesh_ideal,emergency-mesh,emergency-mesh,0,200,connectivity-aware,emergency-mesh/ideal,200,0.365,0.650,0.000,0.538,7980.000,2523.520,0.000,0.000,1.045,0.654,0.283,2.359,1.230,0.825,769835.625,127.560,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_emergency-mesh_connectivity-aware_emergency-mesh_low-loss,emergency-mesh,emergency-mesh,0,200,connectivity-aware,emergency-mesh/low-loss,200,0.355,0.640,0.000,0.527,7980.000,2793.715,0.000,0.000,1.485,0.644,0.287,2.362,1.255,0.820,768035.625,124.615,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_emergency-mesh_connectivity-aware_emergency-mesh_medium-loss,emergency-mesh,emergency-mesh,0,200,connectivity-aware,emergency-mesh/medium-loss,200,0.320,0.495,0.000,0.612,9990.000,4816.170,0.000,0.000,5.100,0.502,0.297,2.268,1.690,0.748,936894.375,189.160,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_emergency-mesh_connectivity-aware_emergency-mesh_packet-loss-10,emergency-mesh,emergency-mesh,0,200,connectivity-aware,emergency-mesh/packet-loss-10,200,0.360,0.635,0.000,0.470,7980.000,3071.970,0.000,0.000,2.150,0.639,0.250,2.359,1.250,0.818,768750.000,126.645,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_emergency-mesh_connectivity-aware_emergency-mesh_single-failure,emergency-mesh,emergency-mesh,0,200,connectivity-aware,emergency-mesh/single-failure,200,0.615,0.615,0.855,0.400,5216.000,3068.570,0.000,0.000,1.170,0.273,0.189,2.346,3.975,0.807,488568.875,151.180,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_sar_connectivity-aware_sar_ideal,sar,sar,0,200,connectivity-aware,sar/ideal,200,0.000,1.000,0.000,0.000,8000.000,5108.020,0.000,0.000,35958.750,0.048,0.000,0.456,4.850,0.726,1148285.480,275.645,79.061,94.391,15.482,0.555,1.110,0.000,0.643,0.575,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,85.269,0.840,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_sar_connectivity-aware_sar_standard,sar,sar,0,200,connectivity-aware,sar/standard,200,0.000,0.985,0.000,0.000,22386.000,18297.560,0.000,0.000,64543.920,0.031,0.000,0.368,6.805,0.805,4805251.830,398.305,73.795,94.888,26.171,0.467,1.400,0.000,0.445,0.448,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,82.988,1.200,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_inspection_connectivity-aware_inspection_linear,inspection,inspection,0,200,connectivity-aware,inspection/linear,200,1.000,1.000,0.000,0.000,3000.000,1896.000,0.000,0.000,9160.000,0.055,0.000,1.000,1.000,0.000,137352.000,474.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,1.000,0.000,10.000,0.435,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_inspection_connectivity-aware_inspection_perimeter,inspection,inspection,0,200,connectivity-aware,inspection/perimeter,200,1.000,1.000,0.000,0.000,6000.000,894.000,0.000,0.000,30920.000,0.708,0.000,1.000,1.000,0.000,274704.000,0.000,15.375,26.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,1.000,0.000,40.000,0.513,-0.000,0.000,26.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_inspection_connectivity-aware_inspection_random,inspection,inspection,0,200,connectivity-aware,inspection/random,200,1.000,1.000,0.000,0.000,10000.000,2358.720,0.000,0.000,18881.050,0.417,0.000,1.000,0.970,0.000,457840.000,271.105,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,1.000,0.000,21.975,0.822,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_wildfire_connectivity-aware_wildfire_high-threat-dynamic,wildfire,wildfire,0,200,connectivity-aware,wildfire/high-threat-dynamic,200,0.240,1.000,0.000,0.000,6000.000,0.000,0.000,0.000,1564.075,1.000,0.000,1.000,0.000,0.759,274704.000,0.000,98.530,99.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.285,0.000,3.995,104.000,1.000,3.210,58.610,3.995
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_wildfire_connectivity-aware_wildfire_large-static,wildfire,wildfire,0,200,connectivity-aware,wildfire/large-static,200,0.305,1.000,0.000,0.000,9000.000,0.000,0.000,0.000,1209.130,1.000,0.000,1.000,0.000,0.842,410760.000,0.000,98.703,99.482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.475,0.000,5.765,0.000,0.467,0.960,89.880,5.765
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_wildfire_connectivity-aware_wildfire_medium-dynamic,wildfire,wildfire,0,200,connectivity-aware,wildfire/medium-dynamic,200,0.240,1.000,0.000,0.000,4800.000,0.000,0.000,0.000,1165.570,1.000,0.000,1.000,0.000,0.760,219504.000,0.000,98.538,99.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.289,0.000,3.975,116.000,1.000,1.500,148.706,3.975
