benchmark_run_id,run_id,mission,scenario,seed_range_start,seed_range_end,strategy,profile,total_runs,success_rate,avg_task_completion_rate,avg_detection_ticks,avg_reallocation_ticks,avg_messages_attempted,avg_messages_dropped,avg_tasks_injected,avg_tasks_expired,avg_conflicting_assignments,avg_network_availability,avg_relay_reallocation_ticks,avg_avg_hop_count,avg_disconnected_agents_max,avg_coverage_progress,avg_bytes_sent,avg_stale_state_age_ticks,avg_battery_margin_min,avg_battery_margin_avg,time_to_find,probability_of_detection,targets_found,safety_violations,belief_entropy_final,false_positive_rate,confirmation_scans,convergence_ticks_p50,convergence_ticks_p95,avg_bundle_travel_distance,avg_edge_coverage_rate,avg_missed_edges,avg_revisit_count,avg_route_efficiency,avg_route_length,avg_wasted_travel,avg_return_reserve,avg_infeasible_routes,avg_hazard_zones_mapped,avg_priority_updates,avg_final_threat_level
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_auction_coverage_heavy-loss-multiple-failures,coverage,coverage,0,20,auction,coverage/heavy-loss-multiple-failures,20,1.000,1.000,0.000,0.000,14587.200,6488.950,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,662910.300,190.950,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_auction_coverage_heavy-loss-no-failures,coverage,coverage,0,20,auction,coverage/heavy-loss-no-failures,20,1.000,1.000,0.000,0.000,90.000,26.550,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_auction_coverage_heavy-loss-single-failure,coverage,coverage,0,20,auction,coverage/heavy-loss-single-failure,20,1.000,1.000,0.000,0.000,16276.950,6085.400,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,739847.250,191.900,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_auction_coverage_high-latency-cascade-failure,coverage,coverage,0,20,auction,coverage/high-latency-cascade-failure,20,1.000,1.000,0.000,0.000,12991.500,3899.500,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,590184.450,186.500,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_auction_coverage_heavy-loss-cascade-failure,coverage,coverage,0,20,auction,coverage/heavy-loss-cascade-failure,20,1.000,1.000,0.000,0.000,12991.500,6605.350,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,590184.450,187.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_auction_coverage_high-latency-single-failure,coverage,coverage,0,20,auction,coverage/high-latency-single-failure,20,1.000,1.000,0.000,0.000,16276.950,1723.050,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,739847.250,191.450,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_auction_coverage_ideal-multiple-failures,coverage,coverage,0,20,auction,coverage/ideal-multiple-failures,20,1.000,1.000,3.000,0.000,1285.200,79.300,0.000,0.000,0.000,0.956,0.000,1.000,1.950,1.000,57048.300,5.700,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_auction_coverage_ideal-single-failure,coverage,coverage,0,20,auction,coverage/ideal-single-failure,20,1.000,1.000,3.000,0.000,1093.500,36.000,0.000,0.000,0.000,0.975,0.000,1.000,1.000,1.000,48419.100,4.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_auction_coverage_medium-loss-multiple-failures,coverage,coverage,0,20,auction,coverage/medium-loss-multiple-failures,20,1.000,1.000,0.000,0.000,14587.200,4764.100,0.000,0.000,0.000,0.997,0.000,1.000,1.950,1.000,662910.300,190.700,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_auction_coverage_medium-loss-no-failures,coverage,coverage,0,20,auction,coverage/medium-loss-no-failures,20,1.000,1.000,0.000,0.000,90.000,13.600,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_emergency-mesh_auction_emergency-mesh_medium-loss,emergency-mesh,emergency-mesh,0,20,auction,emergency-mesh/medium-loss,20,0.350,0.550,0.000,0.562,9990.000,4626.450,0.000,0.000,4.050,0.555,0.222,2.397,1.500,0.775,943012.500,187.650,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_emergency-mesh_auction_emergency-mesh_single-failure,emergency-mesh,emergency-mesh,0,20,auction,emergency-mesh/single-failure,20,0.600,0.600,0.900,0.400,4842.500,2818.400,0.000,0.000,1.050,0.252,0.143,2.392,3.800,0.800,454028.750,139.900,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_emergency-mesh_auction_emergency-mesh_ideal,emergency-mesh,emergency-mesh,0,20,auction,emergency-mesh/ideal,20,0.300,0.600,0.000,0.571,7980.000,2453.200,0.000,0.000,1.350,0.605,0.333,2.386,1.300,0.800,765633.750,119.600,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_emergency-mesh_auction_emergency-mesh_packet-loss-10,emergency-mesh,emergency-mesh,0,20,auction,emergency-mesh/packet-loss-10,20,0.250,0.550,0.000,0.533,7980.000,3117.750,0.000,0.000,1.550,0.556,0.250,2.376,1.300,0.775,764415.000,129.850,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_emergency-mesh_auction_emergency-mesh_low-loss,emergency-mesh,emergency-mesh,0,20,auction,emergency-mesh/low-loss,20,0.300,0.600,0.000,0.533,7980.000,2803.800,0.000,0.000,1.100,0.605,0.333,2.380,1.300,0.800,765633.750,129.800,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_sar_auction_sar_standard,sar,sar,0,20,auction,sar/standard,20,0.700,0.700,0.000,0.000,22386.000,20405.600,0.000,0.000,2770.550,0.000,0.000,0.100,6.900,0.995,8605422.000,400.000,82.832,94.968,7.500,0.117,0.350,0.000,0.318,0.480,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,82.832,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_sar_auction_sar_ideal,sar,sar,0,20,auction,sar/ideal,20,0.700,0.700,0.000,0.000,8000.000,6366.000,0.000,0.000,718.150,0.055,0.000,0.383,4.850,0.943,1902764.800,299.500,81.997,93.156,7.400,0.150,0.300,0.000,0.381,0.603,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,81.997,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_inspection_auction_inspection_linear,inspection,inspection,0,20,auction,inspection/linear,20,1.000,1.000,0.000,0.000,3000.000,1896.000,0.000,0.000,9160.000,0.055,0.000,1.000,1.000,0.000,137352.000,474.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,1.000,0.000,10.000,0.292,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_inspection_auction_inspection_random,inspection,inspection,0,20,auction,inspection/random,20,1.000,1.000,0.000,0.000,10000.000,1629.600,0.000,0.000,16639.000,0.609,0.000,1.000,0.900,0.000,457840.000,127.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,1.000,0.000,21.150,0.402,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_inspection_auction_inspection_perimeter,inspection,inspection,0,20,auction,inspection/perimeter,20,0.350,0.350,0.000,0.000,6000.000,2250.900,0.000,0.000,10748.550,0.276,0.000,1.017,1.150,0.158,274704.000,110.900,0.000,22.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.739,10.450,12.650,0.148,-0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_wildfire_auction_wildfire_small-static,wildfire,wildfire,0,20,auction,wildfire/small-static,20,1.000,1.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,88.000,0.000,99.990,99.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,99.990,0.000,0.000,0.000,0.500
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_wildfire_auction_wildfire_medium-dynamic,wildfire,wildfire,0,20,auction,wildfire/medium-dynamic,20,0.950,1.000,0.000,0.000,251.400,0.000,0.000,0.000,62.250,1.000,0.000,1.000,0.000,0.975,11476.800,0.000,99.890,99.946,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,99.890,0.000,0.200,5.800,0.334
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_cbba_coverage_light-loss-no-failures,coverage,coverage,0,20,cbba,coverage/light-loss-no-failures,20,1.000,1.000,0.000,0.000,90.000,4.350,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_cbba_coverage_ideal-no-failures,coverage,coverage,0,20,cbba,coverage/ideal-no-failures,20,1.000,1.000,0.000,0.000,90.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,0.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_cbba_coverage_partition-prone-multiple-failures,coverage,coverage,0,20,cbba,coverage/partition-prone-multiple-failures,20,1.000,1.000,0.100,0.000,14587.200,4775.950,0.000,0.000,0.000,0.996,0.000,1.000,1.950,1.000,662910.300,190.700,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_cbba_coverage_high-latency-no-failures,coverage,coverage,0,20,cbba,coverage/high-latency-no-failures,20,1.000,1.000,0.000,0.000,90.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_cbba_coverage_partition-prone-single-failure,coverage,coverage,0,20,cbba,coverage/partition-prone-single-failure,20,1.000,1.000,0.000,0.000,16276.950,3904.800,0.000,0.000,0.000,0.998,0.000,1.000,1.000,1.000,739847.250,191.550,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_cbba_coverage_light-loss-multiple-failures,coverage,coverage,0,20,cbba,coverage/light-loss-multiple-failures,20,1.000,1.000,1.800,0.000,11214.000,2738.200,0.000,0.000,0.000,0.984,0.000,1.000,1.950,1.000,509298.300,143.650,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_cbba_coverage_partition-prone-no-failures,coverage,coverage,0,20,cbba,coverage/partition-prone-no-failures,20,1.000,1.000,0.000,0.000,18000.000,2698.050,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,818280.000,2.700,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_cbba_coverage_medium-loss-cascade-failure,coverage,coverage,0,20,cbba,coverage/medium-loss-cascade-failure,20,1.000,1.000,0.000,0.000,12991.500,5257.250,0.000,0.000,0.000,0.995,0.000,1.000,2.800,1.000,590184.450,186.800,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_cbba_coverage_light-loss-cascade-failure,coverage,coverage,0,20,cbba,coverage/light-loss-cascade-failure,20,1.000,1.000,1.900,0.000,9532.800,3091.950,0.000,0.000,0.000,0.977,0.000,1.000,2.950,1.000,432634.050,131.650,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_cbba_coverage_high-latency-multiple-failures,coverage,coverage,0,20,cbba,coverage/high-latency-multiple-failures,20,0.000,1.000,0.000,1.000,14587.200,3035.300,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,662910.300,190.450,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_cbba_coverage_medium-loss-single-failure,coverage,coverage,0,20,cbba,coverage/medium-loss-single-failure,20,1.000,1.000,0.000,0.000,16276.950,3905.550,0.000,0.000,0.000,0.999,0.000,1.000,1.000,1.000,739847.250,191.650,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_cbba_coverage_light-loss-single-failure,coverage,coverage,0,20,cbba,coverage/light-loss-single-failure,20,1.000,1.000,2.150,0.000,8650.800,1269.350,0.000,0.000,0.000,0.986,0.000,1.000,1.000,1.000,392588.100,97.450,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_cbba_coverage_ideal-cascade-failure,coverage,coverage,0,20,cbba,coverage/ideal-cascade-failure,20,1.000,1.000,3.000,0.000,1620.000,109.000,0.000,0.000,0.000,0.946,0.000,1.000,3.000,1.000,72103.950,6.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_cbba_coverage_partition-prone-cascade-failure,coverage,coverage,0,20,cbba,coverage/partition-prone-cascade-failure,20,1.000,1.000,0.000,0.000,12991.500,5325.400,0.000,0.000,0.000,0.992,0.000,1.000,2.900,1.000,590184.450,186.600,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T154001Z_all_20_custom,2026-05-27T154001Z_all_20_custom_coverage_cbba_coverage_heavy-loss-multiple-failures,coverage,coverage,0,20,cbba,coverage/heavy-loss-multiple-failures,20,0.000,1.000,0.000,1.000,14587.200,6488.950,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,662910.300,190.950,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
