benchmark_run_id,run_id,mission,scenario,seed_range_start,seed_range_end,strategy,profile,total_runs,success_rate,avg_task_completion_rate,avg_detection_ticks,avg_reallocation_ticks,avg_messages_attempted,avg_messages_dropped,avg_tasks_injected,avg_tasks_expired,avg_conflicting_assignments,avg_network_availability,avg_relay_reallocation_ticks,avg_avg_hop_count,avg_disconnected_agents_max,avg_coverage_progress,avg_bytes_sent,avg_stale_state_age_ticks,avg_battery_margin_min,avg_battery_margin_avg,time_to_find,probability_of_detection,targets_found,safety_violations,belief_entropy_final,false_positive_rate,confirmation_scans,convergence_ticks_p50,convergence_ticks_p95,avg_bundle_travel_distance,avg_edge_coverage_rate,avg_missed_edges,avg_revisit_count,avg_route_efficiency,avg_route_length,avg_wasted_travel,avg_return_reserve,avg_infeasible_routes,avg_hazard_zones_mapped,avg_priority_updates,avg_final_threat_level
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_cbba_coverage_heavy-loss-cascade-failure,coverage,coverage,0,50,cbba,coverage/heavy-loss-cascade-failure,50,0.000,1.000,0.000,1.000,13045.500,6612.720,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,592614.180,185.460,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_cbba_coverage_medium-loss-multiple-failures,coverage,coverage,0,50,cbba,coverage/medium-loss-multiple-failures,50,1.000,1.000,0.000,0.000,14602.320,4758.460,0.000,0.000,0.000,0.997,0.000,1.000,1.900,1.000,663585.480,189.920,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_cbba_coverage_high-latency-single-failure,coverage,coverage,0,50,cbba,coverage/high-latency-single-failure,50,0.000,1.000,0.000,1.000,16278.300,1721.700,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,739908.000,191.300,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_cbba_coverage_ideal-cascade-failure,coverage,coverage,0,50,cbba,coverage/ideal-cascade-failure,50,1.000,1.000,3.000,0.000,1828.980,120.500,0.000,0.000,0.000,0.951,0.000,1.000,2.960,1.000,81507.780,6.920,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_cbba_coverage_high-latency-multiple-failures,coverage,coverage,0,50,cbba,coverage/high-latency-multiple-failures,50,0.000,1.000,0.000,1.000,14602.320,3022.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,663585.480,189.680,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_cbba_coverage_heavy-loss-single-failure,coverage,coverage,0,50,cbba,coverage/heavy-loss-single-failure,50,0.000,1.000,0.000,1.000,16278.300,6089.920,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,739908.000,191.700,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_cbba_coverage_partition-prone-no-failures,coverage,coverage,0,50,cbba,coverage/partition-prone-no-failures,50,1.000,1.000,0.000,0.000,18000.000,2700.660,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,818280.000,2.580,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_cbba_coverage_ideal-single-failure,coverage,coverage,0,50,cbba,coverage/ideal-single-failure,50,1.000,1.000,3.000,0.000,1107.000,36.000,0.000,0.000,0.000,0.975,0.000,1.000,1.000,1.000,49026.600,4.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_cbba_coverage_ideal-no-failures,coverage,coverage,0,50,cbba,coverage/ideal-no-failures,50,1.000,1.000,0.000,0.000,90.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,0.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_cbba_coverage_heavy-loss-multiple-failures,coverage,coverage,0,50,cbba,coverage/heavy-loss-multiple-failures,50,0.000,1.000,0.000,1.000,14602.320,6497.420,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,663585.480,190.240,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_cbba_coverage_partition-prone-cascade-failure,coverage,coverage,0,50,cbba,coverage/partition-prone-cascade-failure,50,0.980,0.980,0.000,0.000,13045.500,5353.140,0.000,0.000,0.000,0.991,0.000,1.000,2.880,0.999,592614.180,185.040,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_cbba_coverage_medium-loss-cascade-failure,coverage,coverage,0,50,cbba,coverage/medium-loss-cascade-failure,50,1.000,1.000,0.000,0.000,13045.500,5235.460,0.000,0.000,0.000,0.995,0.000,1.000,2.780,1.000,592614.180,185.220,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_cbba_coverage_light-loss-multiple-failures,coverage,coverage,0,50,cbba,coverage/light-loss-multiple-failures,50,1.000,1.000,2.060,0.000,10350.000,2494.260,0.000,0.000,0.000,0.984,0.000,1.000,1.940,1.000,469904.040,130.660,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_cbba_coverage_light-loss-no-failures,coverage,coverage,0,50,cbba,coverage/light-loss-no-failures,50,1.000,1.000,0.000,0.000,90.000,4.400,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_emergency-mesh_cbba_emergency-mesh_packet-loss-10,emergency-mesh,emergency-mesh,0,50,cbba,emergency-mesh/packet-loss-10,50,0.320,0.700,0.000,0.462,7980.000,2772.440,0.000,0.000,3.560,0.702,0.240,2.380,1.160,0.850,776260.000,114.880,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_emergency-mesh_cbba_emergency-mesh_ideal,emergency-mesh,emergency-mesh,0,50,cbba,emergency-mesh/ideal,50,0.400,0.780,0.000,0.581,7980.000,2012.480,0.000,0.000,4.580,0.781,0.400,2.395,1.240,0.890,776860.000,108.840,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_emergency-mesh_cbba_emergency-mesh_medium-loss,emergency-mesh,emergency-mesh,0,50,cbba,emergency-mesh/medium-loss,50,0.300,0.500,0.000,0.675,9990.000,4665.340,0.000,0.000,6.060,0.507,0.182,2.274,1.660,0.750,943725.000,193.060,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_emergency-mesh_cbba_emergency-mesh_single-failure,emergency-mesh,emergency-mesh,0,50,cbba,emergency-mesh/single-failure,50,0.780,0.780,1.140,0.400,4967.000,2719.080,0.000,0.000,3.680,0.278,0.233,2.347,4.540,0.890,471344.000,142.440,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_emergency-mesh_cbba_emergency-mesh_low-loss,emergency-mesh,emergency-mesh,0,50,cbba,emergency-mesh/low-loss,50,0.400,0.780,0.000,0.545,7980.000,2319.400,0.000,0.000,3.880,0.780,0.360,2.392,1.180,0.890,776760.000,110.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_sar_cbba_sar_standard,sar,sar,0,50,cbba,sar/standard,50,0.000,0.000,0.000,1.080,22386.000,21331.160,0.000,0.000,1259.580,0.020,0.000,0.371,6.780,0.177,4035040.800,399.420,90.135,96.122,6.750,0.127,0.380,0.000,0.316,0.446,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,90.135,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_sar_cbba_sar_ideal,sar,sar,0,50,cbba,sar/ideal,50,0.020,0.020,0.000,1.040,8000.000,7259.680,0.000,0.000,659.980,0.001,0.000,0.303,4.940,0.299,1204230.640,298.120,91.019,95.399,4.737,0.210,0.420,0.000,0.390,0.627,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,91.019,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_inspection_cbba_inspection_random,inspection,inspection,0,50,cbba,inspection/random,50,0.720,0.720,0.000,1.050,10000.000,895.760,0.000,0.000,10839.140,0.896,0.000,1.320,1.260,0.671,457840.000,74.680,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.958,0.940,8.060,0.228,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_inspection_cbba_inspection_linear,inspection,inspection,0,50,cbba,inspection/linear,50,0.900,0.900,0.000,1.000,3000.000,191.280,0.000,0.000,4088.780,0.906,0.000,1.501,0.320,0.648,137352.000,46.400,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.942,0.580,0.440,0.173,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_inspection_cbba_inspection_perimeter,inspection,inspection,0,50,cbba,inspection/perimeter,50,0.020,0.020,0.000,1.060,6000.000,3608.880,0.000,0.000,4307.540,0.365,0.000,1.195,3.020,0.106,274704.000,299.900,10.235,22.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.889,4.440,29.020,0.102,-0.000,0.000,10.235,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_wildfire_cbba_wildfire_small-static,wildfire,wildfire,0,50,cbba,wildfire/small-static,50,0.960,1.000,0.000,0.000,81.600,0.000,0.000,0.000,17.060,1.000,0.000,1.000,0.000,0.980,3707.200,0.000,99.592,99.775,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,99.592,0.000,0.120,0.000,0.500
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_wildfire_cbba_wildfire_medium-dynamic,wildfire,wildfire,0,50,cbba,wildfire/medium-dynamic,50,0.360,1.000,0.000,0.000,3650.880,0.000,0.000,0.000,1592.640,1.000,0.000,1.000,0.000,0.785,166949.760,0.000,98.284,99.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,98.284,0.000,2.860,88.160,0.813
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_greedy_coverage_ideal-multiple-failures,coverage,coverage,0,50,greedy,coverage/ideal-multiple-failures,50,1.000,1.000,3.000,0.000,1365.840,80.560,0.000,0.000,0.000,0.958,0.000,1.000,1.940,1.000,60671.880,5.840,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_greedy_coverage_heavy-loss-no-failures,coverage,coverage,0,50,greedy,coverage/heavy-loss-no-failures,50,1.000,1.000,0.000,0.000,90.000,26.900,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_greedy_coverage_medium-loss-single-failure,coverage,coverage,0,50,greedy,coverage/medium-loss-single-failure,50,1.000,1.000,0.000,0.000,16278.300,3903.380,0.000,0.000,0.000,0.999,0.000,1.000,1.000,1.000,739908.000,191.460,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_greedy_coverage_light-loss-cascade-failure,coverage,coverage,0,50,greedy,coverage/light-loss-cascade-failure,50,1.000,1.000,2.000,0.000,9651.060,3079.300,0.000,0.000,0.000,0.981,0.000,1.000,2.900,1.000,437955.480,131.180,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_greedy_coverage_medium-loss-no-failures,coverage,coverage,0,50,greedy,coverage/medium-loss-no-failures,50,1.000,1.000,0.000,0.000,90.000,13.360,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_greedy_coverage_high-latency-no-failures,coverage,coverage,0,50,greedy,coverage/high-latency-no-failures,50,1.000,1.000,0.000,0.000,90.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_greedy_coverage_partition-prone-single-failure,coverage,coverage,0,50,greedy,coverage/partition-prone-single-failure,50,1.000,1.000,0.000,0.000,16278.300,3907.080,0.000,0.000,0.000,0.998,0.000,1.000,1.000,1.000,739908.000,191.400,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_greedy_coverage_high-latency-cascade-failure,coverage,coverage,0,50,greedy,coverage/high-latency-cascade-failure,50,1.000,1.000,0.000,0.000,13045.500,3859.340,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,592614.180,184.960,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_greedy_coverage_partition-prone-multiple-failures,coverage,coverage,0,50,greedy,coverage/partition-prone-multiple-failures,50,1.000,1.000,0.040,0.000,14602.320,4780.880,0.000,0.000,0.000,0.995,0.000,1.000,1.940,1.000,663585.480,189.840,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_greedy_coverage_light-loss-single-failure,coverage,coverage,0,50,greedy,coverage/light-loss-single-failure,50,1.000,1.000,2.340,0.000,7745.760,1124.320,0.000,0.000,0.000,0.984,0.000,1.000,1.000,1.000,351368.820,86.020,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_greedy_coverage_heavy-loss-cascade-failure,coverage,coverage,0,50,greedy,coverage/heavy-loss-cascade-failure,50,1.000,1.000,0.000,0.000,13045.500,6612.720,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,592614.180,185.460,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_greedy_coverage_medium-loss-multiple-failures,coverage,coverage,0,50,greedy,coverage/medium-loss-multiple-failures,50,1.000,1.000,0.000,0.000,14602.320,4758.460,0.000,0.000,0.000,0.997,0.000,1.000,1.900,1.000,663585.480,189.920,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_greedy_coverage_high-latency-single-failure,coverage,coverage,0,50,greedy,coverage/high-latency-single-failure,50,1.000,1.000,0.000,0.000,16278.300,1721.700,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,739908.000,191.300,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_greedy_coverage_ideal-cascade-failure,coverage,coverage,0,50,greedy,coverage/ideal-cascade-failure,50,1.000,1.000,3.000,0.000,1828.980,120.500,0.000,0.000,0.000,0.951,0.000,1.000,2.960,1.000,81507.780,6.920,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T161946Z_all_50_custom,2026-05-27T161946Z_all_50_custom_coverage_greedy_coverage_high-latency-multiple-failures,coverage,coverage,0,50,greedy,coverage/high-latency-multiple-failures,50,1.000,1.000,0.000,0.000,14602.320,3022.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,663585.480,189.680,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
